date,home_team,away_team,home_xg,away_xg,home_1h_xg,away_1h_xg,home_2h_xg,away_2h_xg,home_shots_1h,away_shots_1h,league,season
2023-09-24,Sociedad,Getafe,3.91,2.89,1.6,1.13,2.31,1.76,8,3,La_Liga,2023-2024
2023-09-26,Mallorca,Barcelona,2.26,1.57,1.23,0.8,1.03,0.77,8,3,La_Liga,2023-2024
2023-09-26,Sevilla,Almeria,4.5,1.02,2.13,0.39,2.37,0.63,8,3,La_Liga,2023-2024
2023-09-27,Ath Bilbao,Getafe,2.39,2.13,1.16,1.09,1.23,1.04,4,4,La_Liga,2023-2024
2023-09-27,Cadiz,Vallecano,0.98,0.67,0.43,0.26,0.55,0.41,8,2,La_Liga,2023-2024
2023-09-27,Valencia,Sociedad,0.16,1.52,0.07,0.83,0.09,0.69,7,5,La_Liga,2023-2024
2023-09-27,Real Madrid,Las Palmas,1.83,0.72,0.66,0.35,1.17,0.37,8,7,La_Liga,2023-2024
2023-09-27,Villarreal,Girona,1.01,1.89,0.42,0.7,0.59,1.19,5,5,La_Liga,2023-2024
2023-09-28,Celta,Alaves,1.57,1.44,0.6,0.7,0.97,0.74,3,3,La_Liga,2023-2024
2023-09-28,Granada,Betis,1.95,0.95,0.94,0.45,1.01,0.5,3,4,La_Liga,2023-2024
2023-09-28,Osasuna,Ath Madrid,0.43,1.9,0.23,0.79,0.2,1.11,8,5,La_Liga,2023-2024
2023-09-29,Barcelona,Sevilla,0.45,0.1,0.18,0.04,0.27,0.06,5,6,La_Liga,2023-2024
2023-09-30,Getafe,Villarreal,1.02,0.1,0.39,0.05,0.63,0.05,2,1,La_Liga,2023-2024
2023-09-30,Sociedad,Ath Bilbao,2.88,0.8,1.55,0.3,1.33,0.5,3,5,La_Liga,2023-2024
2023-09-30,Girona,Real Madrid,0.26,3.07,0.1,1.24,0.16,1.83,6,6,La_Liga,2023-2024
2023-09-30,Vallecano,Mallorca,2.49,2.4,1.2,1.08,1.29,1.32,3,1,La_Liga,2023-2024
2023-10-01,Betis,Valencia,3.19,0.1,1.68,0.05,1.51,0.05,4,2,La_Liga,2023-2024
2023-10-01,Ath Madrid,Cadiz,3.09,1.87,1.17,0.86,1.92,1.01,2,5,La_Liga,2023-2024
2023-10-01,Almeria,Granada,3.79,3.23,1.34,1.67,2.45,1.56,4,3,La_Liga,2023-2024
2023-10-01,Alaves,Osasuna,0.35,2.43,0.16,1.13,0.19,1.3,5,7,La_Liga,2023-2024
2023-10-02,Las Palmas,Celta,2.21,0.91,0.92,0.37,1.29,0.54,3,7,La_Liga,2023-2024
2023-10-06,Ath Bilbao,Almeria,2.72,0.1,1.32,0.04,1.4,0.06,8,2,La_Liga,2023-2024
2023-10-07,Mallorca,Valencia,1.67,1.33,0.82,0.63,0.85,0.7,6,6,La_Liga,2023-2024
2023-10-07,Sevilla,Vallecano,2.87,1.63,1.42,0.81,1.45,0.82,5,5,La_Liga,2023-2024
2023-10-07,Real Madrid,Osasuna,4.21,0.37,2.27,0.16,1.94,0.21,7,5,La_Liga,2023-2024
2023-10-07,Cadiz,Girona,1.15,1.71,0.53,0.6,0.62,1.11,7,3,La_Liga,2023-2024
2023-10-08,Ath Madrid,Sociedad,2.17,1.07,0.97,0.5,1.2,0.57,5,7,La_Liga,2023-2024
2023-10-08,Alaves,Betis,1.38,1.47,0.64,0.59,0.74,0.88,2,1,La_Liga,2023-2024
2023-10-08,Villarreal,Las Palmas,2.2,2.01,0.77,0.74,1.43,1.27,5,6,La_Liga,2023-2024
2023-10-08,Celta,Getafe,2.23,2.34,1.03,1.07,1.2,1.27,2,4,La_Liga,2023-2024
2023-10-08,Granada,Barcelona,2.47,2.28,1.18,0.85,1.29,1.43,3,1,La_Liga,2023-2024
2023-10-20,Osasuna,Granada,2.33,0.23,1.01,0.12,1.32,0.11,7,3,La_Liga,2023-2024
2023-10-21,Sevilla,Real Madrid,1.57,1.71,0.83,0.71,0.74,1.0,4,1,La_Liga,2023-2024
2023-10-21,Celta,Ath Madrid,0.98,3.89,0.35,1.59,0.63,2.3,3,1,La_Liga,2023-2024
2023-10-21,Sociedad,Mallorca,1.8,0.85,0.85,0.33,0.95,0.52,4,5,La_Liga,2023-2024
2023-10-21,Getafe,Betis,1.8,1.33,0.89,0.64,0.91,0.69,3,1,La_Liga,2023-2024
2023-10-22,Barcelona,Ath Bilbao,1.65,0.1,0.59,0.05,1.06,0.05,4,7,La_Liga,2023-2024
2023-10-22,Las Palmas,Vallecano,1.08,0.56,0.53,0.3,0.55,0.26,3,6,La_Liga,2023-2024
2023-10-22,Girona,Almeria,4.5,2.25,1.83,0.83,2.67,1.42,4,2,La_Liga,2023-2024
2023-10-22,Villarreal,Alaves,1.31,1.06,0.63,0.4,0.68,0.66,2,6,La_Liga,2023-2024
2023-10-23,Valencia,Cadiz,1.13,0.42,0.45,0.2,0.68,0.22,2,5,La_Liga,2023-2024
2023-10-27,Girona,Celta,0.15,0.1,0.08,0.04,0.07,0.06,8,2,La_Liga,2023-2024
2023-10-28,Mallorca,Getafe,0.79,0.1,0.35,0.04,0.44,0.06,5,1,La_Liga,2023-2024
2023-10-28,Almeria,Las Palmas,1.17,1.96,0.56,1.06,0.61,0.9,4,5,La_Liga,2023-2024
2023-10-28,Barcelona,Real Madrid,1.26,2.59,0.44,1.4,0.82,1.19,4,5,La_Liga,2023-2024
2023-10-28,Cadiz,Sevilla,2.3,2.51,1.14,1.19,1.16,1.32,6,3,La_Liga,2023-2024
2023-10-29,Ath Bilbao,Valencia,2.95,2.6,1.07,1.17,1.88,1.43,6,6,La_Liga,2023-2024
2023-10-29,Vallecano,Sociedad,2.35,1.81,0.97,0.76,1.38,1.05,7,6,La_Liga,2023-2024
2023-10-29,Ath Madrid,Alaves,1.9,1.4,0.83,0.77,1.07,0.63,5,4,La_Liga,2023-2024
2023-10-29,Betis,Osasuna,2.29,1.49,0.99,0.64,1.3,0.85,6,2,La_Liga,2023-2024
2023-10-30,Granada,Villarreal,2.67,3.35,1.07,1.77,1.6,1.58,2,1,La_Liga,2023-2024
2023-11-03,Las Palmas,Ath Madrid,2.31,1.37,1.14,0.49,1.17,0.88,8,5,La_Liga,2023-2024
2023-11-04,Sociedad,Barcelona,0.85,1.69,0.43,0.72,0.42,0.97,2,7,La_Liga,2023-2024
2023-11-04,Celta,Sevilla,1.05,1.15,0.53,0.59,0.52,0.56,6,2,La_Liga,2023-2024
2023-11-04,Osasuna,Girona,2.74,3.59,1.3,1.86,1.44,1.73,3,2,La_Liga,2023-2024
2023-11-04,Betis,Mallorca,2.49,0.49,1.09,0.17,1.4,0.32,6,6,La_Liga,2023-2024
2023-11-05,Valencia,Granada,0.84,0.1,0.32,0.05,0.52,0.05,7,5,La_Liga,2023-2024
2023-11-05,Alaves,Almeria,1.54,0.58,0.81,0.24,0.73,0.34,2,1,La_Liga,2023-2024
2023-11-05,Real Madrid,Vallecano,0.85,0.61,0.36,0.23,0.49,0.38,7,3,La_Liga,2023-2024
2023-11-05,Villarreal,Ath Bilbao,1.74,1.9,0.71,0.9,1.03,1.0,7,4,La_Liga,2023-2024
2023-11-06,Getafe,Cadiz,1.33,0.32,0.71,0.13,0.62,0.19,2,6,La_Liga,2023-2024
2023-11-10,Ath Bilbao,Celta,3.81,2.67,1.94,1.06,1.87,1.61,5,3,La_Liga,2023-2024
2023-11-11,Osasuna,Las Palmas,1.8,1.73,0.68,0.68,1.12,1.05,2,3,La_Liga,2023-2024
2023-11-11,Real Madrid,Valencia,4.5,1.17,2.25,0.56,2.25,0.61,4,2,La_Liga,2023-2024
2023-11-11,Vallecano,Girona,2.17,2.08,0.94,0.8,1.23,1.28,4,3,La_Liga,2023-2024
2023-11-11,Almeria,Sociedad,1.98,2.85,0.7,1.2,1.28,1.65,6,4,La_Liga,2023-2024
2023-11-11,Granada,Getafe,1.41,0.53,0.64,0.26,0.77,0.27,8,5,La_Liga,2023-2024
2023-11-12,Sevilla,Betis,1.59,1.7,0.73,0.61,0.86,1.09,4,4,La_Liga,2023-2024
2023-11-12,Barcelona,Alaves,2.57,0.76,1.16,0.39,1.41,0.37,3,7,La_Liga,2023-2024
2023-11-12,Ath Madrid,Villarreal,3.0,1.73,1.59,0.84,1.41,0.89,4,2,La_Liga,2023-2024
2023-11-24,Alaves,Granada,3.45,1.14,1.32,0.48,2.13,0.66,7,5,La_Liga,2023-2024
2023-11-25,Getafe,Almeria,2.32,1.48,1.01,0.57,1.31,0.91,6,1,La_Liga,2023-2024
2023-11-25,Valencia,Celta,0.49,0.43,0.17,0.22,0.32,0.21,2,2,La_Liga,2023-2024
2023-11-25,Ath Madrid,Mallorca,1.32,0.27,0.48,0.12,0.84,0.15,5,6,La_Liga,2023-2024
2023-11-25,Vallecano,Barcelona,1.7,1.36,0.66,0.71,1.04,0.65,3,4,La_Liga,2023-2024
2023-11-26,Betis,Las Palmas,1.58,1.27,0.83,0.46,0.75,0.81,6,3,La_Liga,2023-2024
2023-11-26,Villarreal,Osasuna,3.31,1.68,1.52,0.8,1.79,0.88,3,1,La_Liga,2023-2024
2023-11-26,Cadiz,Real Madrid,0.85,3.39,0.32,1.29,0.53,2.1,6,6,La_Liga,2023-2024
2023-11-26,Sociedad,Sevilla,2.15,1.51,1.12,0.53,1.03,0.98,5,1,La_Liga,2023-2024
2023-11-27,Girona,Ath Bilbao,0.58,1.49,0.29,0.75,0.29,0.74,5,2,La_Liga,2023-2024
2023-11-29,Mallorca,Cadiz,1.45,0.9,0.54,0.47,0.91,0.43,2,7,La_Liga,2023-2024
2023-12-01,Las Palmas,Getafe,2.72,0.27,1.44,0.15,1.28,0.12,6,6,La_Liga,2023-2024
2023-12-02,Girona,Valencia,2.1,1.23,1.08,0.53,1.02,0.7,7,3,La_Liga,2023-2024
2023-12-02,Osasuna,Sociedad,1.64,1.36,0.61,0.72,1.03,0.64,7,7,La_Liga,2023-2024
2023-12-02,Real Madrid,Granada,2.3,0.8,1.15,0.44,1.15,0.36,7,2,La_Liga,2023-2024
2023-12-02,Ath Bilbao,Vallecano,4.39,0.39,2.01,0.2,2.38,0.19,3,1,La_Liga,2023-2024
2023-12-03,Mallorca,Alaves,0.22,0.1,0.08,0.05,0.14,0.05,4,1,La_Liga,2023-2024
2023-12-03,Almeria,Betis,0.99,0.32,0.47,0.17,0.52,0.15,7,3,La_Liga,2023-2024
2023-12-03,Sevilla,Villarreal,1.11,1.41,0.54,0.74,0.57,0.67,8,3,La_Liga,2023-2024
2023-12-03,Barcelona,Ath Madrid,1.67,0.48,0.65,0.2,1.02,0.28,8,2,La_Liga,2023-2024
2023-12-04,Celta,Cadiz,1.07,1.03,0.55,0.39,0.52,0.64,4,6,La_Liga,2023-2024
2023-12-08,Getafe,Valencia,1.63,0.1,0.68,0.05,0.95,0.05,5,6,La_Liga,2023-2024
2023-12-09,Alaves,Las Palmas,1.18,1.61,0.48,0.75,0.7,0.86,2,1,La_Liga,2023-2024
2023-12-09,Betis,Real Madrid,1.27,1.98,0.51,1.08,0.76,0.9,7,7,La_Liga,2023-2024
2023-12-09,Villarreal,Sociedad,1.05,3.31,0.55,1.63,0.5,1.68,3,1,La_Liga,2023-2024
2023-12-09,Mallorca,Sevilla,1.42,0.1,0.69,0.05,0.73,0.05,7,3,La_Liga,2023-2024
2023-12-10,Ath Madrid,Almeria,1.66,0.98,0.79,0.39,0.87,0.59,5,2,La_Liga,2023-2024
2023-12-10,Cadiz,Osasuna,1.08,1.16,0.55,0.63,0.53,0.53,2,2,La_Liga,2023-2024
2023-12-10,Barcelona,Girona,2.39,2.77,1.27,1.2,1.12,1.57,5,1,La_Liga,2023-2024
2023-12-11,Granada,Ath Bilbao,2.57,1.09,0.93,0.49,1.64,0.6,3,5,La_Liga,2023-2024
2023-12-11,Vallecano,Celta,0.37,0.1,0.14,0.04,0.23,0.06,8,5,La_Liga,2023-2024
2023-12-15,Osasuna,Vallecano,2.02,0.52,1.09,0.26,0.93,0.26,6,1,La_Liga,2023-2024
2023-12-16,Celta,Granada,1.39,0.1,0.76,0.05,0.63,0.05,6,6,La_Liga,2023-2024
2023-12-16,Ath Bilbao,Ath Madrid,2.47,0.54,0.88,0.25,1.59,0.29,4,7,La_Liga,2023-2024
2023-12-16,Valencia,Barcelona,1.47,0.93,0.63,0.39,0.84,0.54,2,7,La_Liga,2023-2024
2023-12-16,Sevilla,Getafe,0.64,3.19,0.32,1.48,0.32,1.71,8,2,La_Liga,2023-2024
2023-12-17,Real Madrid,Villarreal,3.89,1.35,1.75,0.61,2.14,0.74,7,5,La_Liga,2023-2024
2023-12-17,Almeria,Mallorca,0.36,0.35,0.14,0.13,0.22,0.22,4,7,La_Liga,2023-2024
2023-12-17,Sociedad,Betis,0.6,0.1,0.22,0.05,0.38,0.05,5,5,La_Liga,2023-2024
2023-12-17,Las Palmas,Cadiz,1.77,0.71,0.65,0.27,1.12,0.44,5,7,La_Liga,2023-2024
2023-12-18,Girona,Alaves,3.35,0.34,1.45,0.13,1.9,0.21,2,3,La_Liga,2023-2024
2023-12-19,Vallecano,Valencia,0.99,0.91,0.42,0.45,0.57,0.46,3,5,La_Liga,2023-2024
2023-12-19,Granada,Sevilla,1.1,2.89,0.52,1.58,0.58,1.31,6,5,La_Liga,2023-2024
2023-12-19,Ath Madrid,Getafe,3.6,3.09,1.51,1.42,2.09,1.67,7,6,La_Liga,2023-2024
2023-12-20,Barcelona,Almeria,3.4,2.28,1.7,1.11,1.7,1.17,6,6,La_Liga,2023-2024
2023-12-20,Villarreal,Celta,3.39,2.9,1.73,1.24,1.66,1.66,4,1,La_Liga,2023-2024
2023-12-20,Ath Bilbao,Las Palmas,1.66,0.18,0.87,0.09,0.79,0.09,7,1,La_Liga,2023-2024
2023-12-21,Mallorca,Osasuna,2.71,2.12,1.08,1.13,1.63,0.99,4,2,La_Liga,2023-2024
2023-12-21,Alaves,Real Madrid,0.88,1.47,0.4,0.72,0.48,0.75,3,4,La_Liga,2023-2024
2023-12-21,Cadiz,Sociedad,0.15,0.44,0.06,0.24,0.09,0.2,7,6,La_Liga,2023-2024
2023-12-21,Betis,Girona,1.13,1.1,0.4,0.51,0.73,0.59,5,5,La_Liga,2023-2024
2023-12-23,Ath Madrid,Sevilla,1.34,0.1,0.49,0.05,0.85,0.05,3,3,La_Liga,2023-2024
2024-01-02,Getafe,Vallecano,0.56,2.2,0.27,1.18,0.29,1.02,3,5,La_Liga,2023-2024
2024-01-02,Sociedad,Alaves,1.45,1.79,0.75,0.69,0.7,1.1,4,5,La_Liga,2023-2024
2024-01-02,Valencia,Villarreal,3.84,1.3,1.39,0.58,2.45,0.72,8,7,La_Liga,2023-2024
2024-01-03,Real Madrid,Mallorca,0.52,0.4,0.26,0.15,0.26,0.25,2,3,La_Liga,2023-2024
2024-01-03,Granada,Cadiz,1.5,0.88,0.68,0.37,0.82,0.51,3,2,La_Liga,2023-2024
2024-01-03,Celta,Betis,2.08,0.91,0.76,0.33,1.32,0.58,4,7,La_Liga,2023-2024
2024-01-03,Girona,Ath Madrid,4.01,4.0,1.95,1.61,2.06,2.39,4,1,La_Liga,2023-2024
2024-01-04,Osasuna,Almeria,1.73,0.6,0.85,0.33,0.88,0.27,2,5,La_Liga,2023-2024
2024-01-04,Sevilla,Ath Bilbao,0.79,2.3,0.36,0.83,0.43,1.47,5,2,La_Liga,2023-2024
2024-01-04,Las Palmas,Barcelona,1.3,2.36,0.66,1.23,0.64,1.13,6,7,La_Liga,2023-2024
2024-01-12,Sevilla,Alaves,2.71,3.32,1.06,1.51,1.65,1.81,6,4,La_Liga,2023-2024
2024-01-13,Mallorca,Celta,1.52,0.66,0.64,0.29,0.88,0.37,2,4,La_Liga,2023-2024
2024-01-13,Las Palmas,Villarreal,3.26,0.31,1.59,0.12,1.67,0.19,3,3,La_Liga,2023-2024
2024-01-13,Ath Bilbao,Sociedad,2.08,1.34,1.08,0.52,1.0,0.82,3,7,La_Liga,2023-2024
2024-01-13,Betis,Granada,1.73,0.1,0.85,0.05,0.88,0.05,3,3,La_Liga,2023-2024
2024-01-14,Almeria,Girona,1.19,0.49,0.45,0.17,0.74,0.32,6,7,La_Liga,2023-2024
2024-01-14,Cadiz,Valencia,0.47,3.74,0.23,1.5,0.24,2.24,3,5,La_Liga,2023-2024
2024-01-19,Alaves,Cadiz,0.98,1.24,0.45,0.58,0.53,0.66,2,4,La_Liga,2023-2024
2024-01-20,Vallecano,Las Palmas,0.5,2.18,0.24,0.89,0.26,1.29,4,2,La_Liga,2023-2024
2024-01-20,Villarreal,Mallorca,1.06,1.74,0.44,0.94,0.62,0.8,7,1,La_Liga,2023-2024
2024-01-20,Celta,Sociedad,0.26,1.17,0.12,0.58,0.14,0.59,4,3,La_Liga,2023-2024
2024-01-20,Valencia,Ath Bilbao,2.43,0.28,1.12,0.11,1.31,0.17,5,7,La_Liga,2023-2024
2024-01-21,Real Madrid,Almeria,3.87,2.54,1.43,1.37,2.44,1.17,4,7,La_Liga,2023-2024
2024-01-21,Betis,Barcelona,2.15,3.83,0.97,1.6,1.18,2.23,6,3,La_Liga,2023-2024
2024-01-21,Osasuna,Getafe,2.69,1.52,1.2,0.65,1.49,0.87,6,4,La_Liga,2023-2024
2024-01-21,Girona,Sevilla,4.09,1.58,1.59,0.78,2.5,0.8,2,6,La_Liga,2023-2024
2024-01-22,Granada,Ath Madrid,0.57,1.88,0.23,0.93,0.34,0.95,4,7,La_Liga,2023-2024
2024-01-26,Almeria,Alaves,0.15,2.66,0.07,1.03,0.08,1.63,3,7,La_Liga,2023-2024
2024-01-27,Las Palmas,Real Madrid,1.15,2.24,0.51,1.21,0.64,1.03,3,1,La_Liga,2023-2024
2024-01-27,Sociedad,Vallecano,0.66,0.1,0.35,0.04,0.31,0.06,2,7,La_Liga,2023-2024
2024-01-27,Mallorca,Betis,0.75,1.21,0.4,0.52,0.35,0.69,7,5,La_Liga,2023-2024
2024-01-27,Barcelona,Villarreal,3.32,4.0,1.31,1.96,2.01,2.04,2,4,La_Liga,2023-2024
2024-01-28,Sevilla,Osasuna,0.92,1.34,0.34,0.63,0.58,0.71,6,2,La_Liga,2023-2024
2024-01-28,Celta,Girona,0.94,0.73,0.48,0.32,0.46,0.41,4,4,La_Liga,2023-2024
2024-01-28,Ath Madrid,Valencia,1.98,0.1,1.09,0.05,0.89,0.05,2,3,La_Liga,2023-2024
2024-01-28,Cadiz,Ath Bilbao,0.85,0.1,0.44,0.05,0.41,0.05,8,7,La_Liga,2023-2024
2024-01-29,Getafe,Granada,2.3,0.65,0.82,0.33,1.48,0.32,7,3,La_Liga,2023-2024
2024-01-31,Barcelona,Osasuna,1.85,0.33,0.74,0.14,1.11,0.19,5,5,La_Liga,2023-2024
2024-01-31,Ath Madrid,Vallecano,2.6,1.52,0.93,0.61,1.67,0.91,4,4,La_Liga,2023-2024
2024-02-01,Getafe,Real Madrid,0.23,2.06,0.1,0.96,0.13,1.1,8,4,La_Liga,2023-2024
2024-02-02,Ath Bilbao,Mallorca,4.5,0.91,2.32,0.37,2.18,0.54,4,4,La_Liga,2023-2024
2024-02-03,Granada,Las Palmas,1.03,1.31,0.51,0.51,0.52,0.8,5,7,La_Liga,2023-2024
2024-02-03,Girona,Sociedad,0.15,0.25,0.06,0.13,0.09,0.12,7,6,La_Liga,2023-2024
2024-02-03,Alaves,Barcelona,1.26,3.36,0.49,1.24,0.77,2.12,5,5,La_Liga,2023-2024
2024-02-03,Valencia,Almeria,2.47,1.69,1.18,0.76,1.29,0.93,6,3,La_Liga,2023-2024
2024-02-04,Betis,Getafe,2.36,1.34,1.11,0.7,1.25,0.64,6,6,La_Liga,2023-2024
2024-02-04,Osasuna,Celta,0.72,2.91,0.28,1.14,0.44,1.77,6,7,La_Liga,2023-2024
2024-02-04,Villarreal,Cadiz,0.95,0.1,0.47,0.04,0.48,0.06,8,7,La_Liga,2023-2024
2024-02-04,Real Madrid,Ath Madrid,0.9,1.28,0.49,0.5,0.41,0.78,2,2,La_Liga,2023-2024
2024-02-05,Vallecano,Sevilla,0.73,2.55,0.33,1.09,0.4,1.46,6,5,La_Liga,2023-2024
2024-02-09,Cadiz,Betis,0.15,2.06,0.06,1.0,0.09,1.06,4,7,La_Liga,2023-2024
2024-02-10,Las Palmas,Valencia,2.83,0.69,1.08,0.38,1.75,0.31,5,2,La_Liga,2023-2024
2024-02-10,Alaves,Villarreal,1.09,1.36,0.49,0.64,0.6,0.72,5,1,La_Liga,2023-2024
2024-02-10,Sociedad,Osasuna,0.81,1.96,0.42,0.9,0.39,1.06,6,3,La_Liga,2023-2024
2024-02-10,Real Madrid,Girona,4.23,0.1,2.19,0.05,2.04,0.05,3,2,La_Liga,2023-2024
2024-02-11,Getafe,Celta,2.7,1.59,0.98,0.68,1.72,0.91,6,1,La_Liga,2023-2024
