date,home_team,away_team,home_xg,away_xg,home_1h_xg,away_1h_xg,home_2h_xg,away_2h_xg,home_shots_1h,away_shots_1h,league,season
2024-09-14,Sociedad,Real Madrid,1.23,1.63,0.45,0.81,0.78,0.82,3,1,La_Liga,2024-2025
2024-09-14,Espanol,Alaves,2.72,2.27,1.39,1.04,1.33,1.23,3,7,La_Liga,2024-2025
2024-09-15,Ath Madrid,Valencia,3.66,0.58,1.62,0.27,2.04,0.31,3,3,La_Liga,2024-2025
2024-09-15,Las Palmas,Ath Bilbao,1.73,3.49,0.68,1.67,1.05,1.82,6,6,La_Liga,2024-2025
2024-09-15,Celta,Valladolid,3.03,1.0,1.42,0.51,1.61,0.49,5,5,La_Liga,2024-2025
2024-09-15,Girona,Barcelona,1.99,3.87,0.71,1.9,1.28,1.97,6,1,La_Liga,2024-2025
2024-09-16,Vallecano,Osasuna,3.06,1.2,1.2,0.58,1.86,0.62,8,7,La_Liga,2024-2025
2024-09-17,Mallorca,Sociedad,1.3,0.16,0.63,0.08,0.67,0.08,7,6,La_Liga,2024-2025
2024-09-18,Betis,Getafe,2.42,0.81,1.21,0.33,1.21,0.48,8,7,La_Liga,2024-2025
2024-09-19,Leganes,Ath Bilbao,0.5,1.58,0.18,0.83,0.32,0.75,2,7,La_Liga,2024-2025
2024-09-20,Alaves,Sevilla,2.28,0.36,1.15,0.15,1.13,0.21,6,7,La_Liga,2024-2025
2024-09-21,Real Madrid,Espanol,4.03,0.88,1.63,0.35,2.4,0.53,8,5,La_Liga,2024-2025
2024-09-21,Valencia,Girona,3.47,0.1,1.8,0.04,1.67,0.06,4,6,La_Liga,2024-2025
2024-09-21,Osasuna,Las Palmas,2.43,1.05,1.1,0.56,1.33,0.49,8,6,La_Liga,2024-2025
2024-09-21,Valladolid,Sociedad,0.62,0.72,0.33,0.37,0.29,0.35,5,7,La_Liga,2024-2025
2024-09-22,Villarreal,Barcelona,1.9,4.0,1.04,1.72,0.86,2.28,2,2,La_Liga,2024-2025
2024-09-22,Getafe,Leganes,2.09,0.88,1.06,0.4,1.03,0.48,5,1,La_Liga,2024-2025
2024-09-22,Ath Bilbao,Celta,3.3,0.88,1.69,0.31,1.61,0.57,4,4,La_Liga,2024-2025
2024-09-22,Vallecano,Ath Madrid,1.88,0.7,0.9,0.28,0.98,0.42,6,5,La_Liga,2024-2025
2024-09-23,Betis,Mallorca,1.12,3.12,0.61,1.19,0.51,1.93,6,7,La_Liga,2024-2025
2024-09-24,Valencia,Osasuna,0.66,0.26,0.26,0.12,0.4,0.14,2,4,La_Liga,2024-2025
2024-09-24,Sevilla,Valladolid,2.29,0.77,1.03,0.33,1.26,0.44,4,1,La_Liga,2024-2025
2024-09-24,Real Madrid,Alaves,3.26,1.26,1.48,0.58,1.78,0.68,6,3,La_Liga,2024-2025
2024-09-25,Girona,Vallecano,1.03,0.35,0.39,0.12,0.64,0.23,5,3,La_Liga,2024-2025
2024-09-25,Barcelona,Getafe,0.74,0.32,0.37,0.17,0.37,0.15,6,2,La_Liga,2024-2025
2024-09-26,Celta,Ath Madrid,0.99,1.04,0.36,0.44,0.63,0.6,6,7,La_Liga,2024-2025
2024-09-26,Espanol,Villarreal,1.45,2.24,0.71,0.85,0.74,1.39,4,3,La_Liga,2024-2025
2024-09-26,Las Palmas,Betis,1.37,1.46,0.71,0.64,0.66,0.82,4,4,La_Liga,2024-2025
2024-09-27,Valladolid,Mallorca,0.86,2.28,0.36,1.02,0.5,1.26,8,4,La_Liga,2024-2025
2024-09-28,Sociedad,Valencia,3.35,0.32,1.65,0.15,1.7,0.17,8,2,La_Liga,2024-2025
2024-09-28,Osasuna,Barcelona,3.03,1.71,1.16,0.78,1.87,0.93,2,4,La_Liga,2024-2025
2024-09-28,Getafe,Alaves,2.25,0.77,1.1,0.28,1.15,0.49,6,5,La_Liga,2024-2025
2024-09-28,Vallecano,Leganes,1.38,0.73,0.63,0.35,0.75,0.38,4,6,La_Liga,2024-2025
2024-09-29,Celta,Girona,1.66,1.44,0.66,0.66,1.0,0.78,7,3,La_Liga,2024-2025
2024-09-29,Ath Bilbao,Sevilla,1.3,1.74,0.55,0.63,0.75,1.11,7,5,La_Liga,2024-2025
2024-09-29,Betis,Espanol,1.36,0.61,0.71,0.25,0.65,0.36,5,2,La_Liga,2024-2025
2024-09-29,Ath Madrid,Real Madrid,1.61,1.78,0.76,0.86,0.85,0.92,6,1,La_Liga,2024-2025
2024-09-30,Villarreal,Las Palmas,3.2,1.89,1.49,0.94,1.71,0.95,4,2,La_Liga,2024-2025
2024-10-04,Leganes,Valencia,1.55,0.5,0.67,0.2,0.88,0.3,7,4,La_Liga,2024-2025
2024-10-05,Real Madrid,Villarreal,2.78,0.94,1.26,0.45,1.52,0.49,7,7,La_Liga,2024-2025
2024-10-05,Valladolid,Vallecano,1.17,2.13,0.52,0.78,0.65,1.35,8,6,La_Liga,2024-2025
2024-10-05,Getafe,Osasuna,1.54,1.82,0.77,0.68,0.77,1.14,2,2,La_Liga,2024-2025
2024-10-05,Espanol,Mallorca,1.66,2.25,0.82,1.11,0.84,1.14,2,2,La_Liga,2024-2025
2024-10-05,Las Palmas,Celta,0.65,1.27,0.34,0.68,0.31,0.59,3,3,La_Liga,2024-2025
2024-10-06,Girona,Ath Bilbao,2.21,1.31,1.16,0.51,1.05,0.8,6,3,La_Liga,2024-2025
2024-10-06,Sociedad,Ath Madrid,1.6,1.69,0.76,0.61,0.84,1.08,4,4,La_Liga,2024-2025
2024-10-06,Sevilla,Betis,1.16,0.2,0.63,0.08,0.53,0.12,3,7,La_Liga,2024-2025
2024-10-06,Alaves,Barcelona,0.49,2.67,0.24,1.42,0.25,1.25,8,5,La_Liga,2024-2025
2024-10-18,Alaves,Valladolid,1.7,3.52,0.76,1.52,0.94,2.0,3,6,La_Liga,2024-2025
2024-10-19,Osasuna,Betis,1.55,1.73,0.7,0.77,0.85,0.96,8,6,La_Liga,2024-2025
2024-10-19,Celta,Real Madrid,1.39,1.9,0.58,0.76,0.81,1.14,5,6,La_Liga,2024-2025
2024-10-19,Ath Bilbao,Espanol,4.35,0.89,2.34,0.38,2.01,0.51,4,3,La_Liga,2024-2025
2024-10-19,Girona,Sociedad,0.15,1.39,0.07,0.49,0.08,0.9,7,1,La_Liga,2024-2025
2024-10-20,Ath Madrid,Leganes,2.65,1.03,1.2,0.37,1.45,0.66,6,7,La_Liga,2024-2025
2024-10-20,Barcelona,Sevilla,4.5,1.42,1.69,0.59,2.81,0.83,7,1,La_Liga,2024-2025
2024-10-20,Villarreal,Getafe,1.26,1.43,0.66,0.59,0.6,0.84,3,3,La_Liga,2024-2025
2024-10-20,Mallorca,Vallecano,2.4,0.35,1.01,0.15,1.39,0.2,5,7,La_Liga,2024-2025
2024-10-21,Valencia,Las Palmas,2.38,3.31,0.93,1.32,1.45,1.99,3,3,La_Liga,2024-2025
2024-10-25,Espanol,Sevilla,0.15,2.28,0.07,1.01,0.08,1.27,2,4,La_Liga,2024-2025
2024-10-26,Las Palmas,Girona,1.54,0.13,0.84,0.07,0.7,0.06,4,4,La_Liga,2024-2025
2024-10-26,Real Madrid,Barcelona,0.42,3.4,0.17,1.42,0.25,1.98,8,3,La_Liga,2024-2025
2024-10-26,Vallecano,Alaves,1.38,0.1,0.72,0.04,0.66,0.06,2,1,La_Liga,2024-2025
2024-10-26,Valladolid,Villarreal,1.22,2.26,0.5,1.05,0.72,1.21,2,6,La_Liga,2024-2025
2024-10-27,Sociedad,Osasuna,0.55,1.87,0.29,0.76,0.26,1.11,6,1,La_Liga,2024-2025
2024-10-27,Betis,Ath Madrid,1.04,0.69,0.5,0.38,0.54,0.31,5,3,La_Liga,2024-2025
2024-10-27,Leganes,Celta,3.2,0.18,1.6,0.1,1.6,0.08,7,2,La_Liga,2024-2025
2024-10-27,Getafe,Valencia,1.22,1.7,0.47,0.62,0.75,1.08,5,1,La_Liga,2024-2025
2024-10-28,Mallorca,Ath Bilbao,0.15,0.1,0.06,0.05,0.09,0.05,7,6,La_Liga,2024-2025
2024-11-01,Alaves,Mallorca,1.87,0.55,1.02,0.26,0.85,0.29,7,2,La_Liga,2024-2025
2024-11-02,Osasuna,Valladolid,1.49,0.33,0.56,0.13,0.93,0.2,6,1,La_Liga,2024-2025
2024-11-02,Girona,Leganes,3.62,2.87,1.7,1.08,1.92,1.79,7,3,La_Liga,2024-2025
2024-11-03,Sevilla,Sociedad,0.56,2.29,0.26,1.16,0.3,1.13,5,7,La_Liga,2024-2025
2024-11-03,Ath Bilbao,Betis,1.44,1.4,0.74,0.68,0.7,0.72,6,6,La_Liga,2024-2025
2024-11-03,Barcelona,Espanol,2.57,1.99,1.01,0.94,1.56,1.05,8,6,La_Liga,2024-2025
2024-11-03,Ath Madrid,Las Palmas,2.09,0.52,0.73,0.26,1.36,0.26,4,2,La_Liga,2024-2025
2024-11-04,Celta,Getafe,1.37,0.84,0.68,0.32,0.69,0.52,2,4,La_Liga,2024-2025
2024-11-08,Vallecano,Las Palmas,1.12,2.87,0.61,1.45,0.51,1.42,8,1,La_Liga,2024-2025
2024-11-09,Leganes,Sevilla,1.29,0.53,0.62,0.19,0.67,0.34,8,6,La_Liga,2024-2025
2024-11-09,Real Madrid,Osasuna,4.5,0.59,1.77,0.3,2.73,0.29,2,6,La_Liga,2024-2025
2024-11-09,Villarreal,Alaves,2.63,0.1,1.32,0.04,1.31,0.06,3,1,La_Liga,2024-2025
2024-11-10,Valladolid,Ath Bilbao,1.25,1.23,0.55,0.47,0.7,0.76,4,5,La_Liga,2024-2025
2024-11-10,Getafe,Girona,0.29,0.81,0.15,0.31,0.14,0.5,8,3,La_Liga,2024-2025
2024-11-10,Mallorca,Ath Madrid,0.35,1.12,0.17,0.42,0.18,0.7,7,5,La_Liga,2024-2025
2024-11-10,Betis,Celta,2.04,2.38,0.85,0.96,1.19,1.42,7,7,La_Liga,2024-2025
2024-11-10,Sociedad,Barcelona,1.7,0.51,0.86,0.21,0.84,0.3,3,4,La_Liga,2024-2025
2024-11-22,Getafe,Valladolid,3.21,0.44,1.14,0.19,2.07,0.25,4,2,La_Liga,2024-2025
2024-11-23,Girona,Espanol,3.58,0.91,1.33,0.46,2.25,0.45,4,5,La_Liga,2024-2025
2024-11-23,Celta,Barcelona,2.24,2.09,1.19,1.03,1.05,1.06,4,4,La_Liga,2024-2025
2024-11-23,Las Palmas,Mallorca,1.81,2.93,0.85,1.03,0.96,1.9,5,1,La_Liga,2024-2025
2024-11-23,Ath Madrid,Alaves,2.64,1.07,1.13,0.38,1.51,0.69,4,6,La_Liga,2024-2025
2024-11-23,Valencia,Betis,4.5,2.17,1.86,0.78,2.64,1.39,4,2,La_Liga,2024-2025
2024-11-24,Sevilla,Vallecano,1.27,0.81,0.66,0.37,0.61,0.44,5,6,La_Liga,2024-2025
2024-11-24,Osasuna,Villarreal,2.33,2.11,1.08,0.76,1.25,1.35,8,2,La_Liga,2024-2025
2024-11-24,Ath Bilbao,Sociedad,2.13,0.23,1.13,0.1,1.0,0.13,2,4,La_Liga,2024-2025
2024-11-24,Leganes,Real Madrid,0.72,3.15,0.37,1.58,0.35,1.57,5,1,La_Liga,2024-2025
2024-11-29,Mallorca,Valencia,1.85,1.54,0.9,0.84,0.95,0.7,2,7,La_Liga,2024-2025
2024-11-30,Alaves,Leganes,1.73,1.37,0.78,0.58,0.95,0.79,2,6,La_Liga,2024-2025
2024-11-30,Valladolid,Ath Madrid,1.09,4.0,0.44,1.78,0.65,2.22,2,4,La_Liga,2024-2025
2024-11-30,Barcelona,Las Palmas,1.89,1.82,0.91,0.91,0.98,0.91,5,5,La_Liga,2024-2025
2024-11-30,Espanol,Celta,2.51,1.27,1.25,0.51,1.26,0.76,3,7,La_Liga,2024-2025
2024-12-01,Vallecano,Ath Bilbao,1.57,2.11,0.7,0.97,0.87,1.14,4,4,La_Liga,2024-2025
2024-12-01,Sociedad,Betis,2.3,0.39,1.13,0.19,1.17,0.2,2,3,La_Liga,2024-2025
2024-12-01,Villarreal,Girona,2.41,2.09,0.95,0.74,1.46,1.35,4,6,La_Liga,2024-2025
2024-12-01,Real Madrid,Getafe,2.17,0.12,0.88,0.06,1.29,0.06,4,1,La_Liga,2024-2025
2024-12-02,Sevilla,Osasuna,1.32,0.26,0.61,0.12,0.71,0.14,4,7,La_Liga,2024-2025
2024-12-03,Mallorca,Barcelona,1.22,4.0,0.49,1.96,0.73,2.04,2,5,La_Liga,2024-2025
2024-12-04,Ath Bilbao,Real Madrid,2.34,1.71,1.28,0.87,1.06,0.84,8,3,La_Liga,2024-2025
2024-12-06,Celta,Mallorca,2.68,0.75,1.17,0.29,1.51,0.46,5,7,La_Liga,2024-2025
2024-12-07,Las Palmas,Valladolid,1.52,2.21,0.61,0.95,0.91,1.26,6,1,La_Liga,2024-2025
2024-12-07,Girona,Real Madrid,0.15,3.02,0.06,1.17,0.09,1.85,7,2,La_Liga,2024-2025
2024-12-07,Betis,Barcelona,2.41,1.84,1.21,0.86,1.2,0.98,4,3,La_Liga,2024-2025
2024-12-07,Valencia,Vallecano,0.87,1.52,0.47,0.65,0.4,0.87,4,6,La_Liga,2024-2025
2024-12-08,Ath Bilbao,Villarreal,2.49,0.62,1.0,0.32,1.49,0.3,5,4,La_Liga,2024-2025
2024-12-08,Leganes,Sociedad,0.5,2.91,0.24,1.59,0.26,1.32,6,1,La_Liga,2024-2025
2024-12-08,Osasuna,Alaves,1.95,2.01,1.01,0.98,0.94,1.03,8,6,La_Liga,2024-2025
2024-12-08,Ath Madrid,Sevilla,4.27,3.31,1.63,1.66,2.64,1.65,2,1,La_Liga,2024-2025
2024-12-09,Getafe,Espanol,1.79,0.1,0.93,0.05,0.86,0.05,4,2,La_Liga,2024-2025
2024-12-13,Valladolid,Valencia,1.1,1.04,0.48,0.46,0.62,0.58,6,4,La_Liga,2024-2025
2024-12-14,Mallorca,Girona,2.21,1.31,0.98,0.67,1.23,0.64,4,4,La_Liga,2024-2025
2024-12-14,Espanol,Osasuna,0.77,0.67,0.32,0.26,0.45,0.41,5,7,La_Liga,2024-2025
2024-12-14,Sevilla,Celta,1.68,0.13,0.78,0.07,0.9,0.06,3,6,La_Liga,2024-2025
2024-12-14,Vallecano,Real Madrid,3.19,2.76,1.68,1.11,1.51,1.65,8,2,La_Liga,2024-2025
2024-12-15,Sociedad,Las Palmas,0.24,0.16,0.09,0.08,0.15,0.08,2,7,La_Liga,2024-2025
2024-12-15,Alaves,Ath Bilbao,1.22,1.04,0.57,0.43,0.65,0.61,4,7,La_Liga,2024-2025
2024-12-15,Barcelona,Leganes,0.6,1.59,0.28,0.82,0.32,0.77,4,4,La_Liga,2024-2025
2024-12-15,Villarreal,Betis,1.8,1.75,0.91,0.92,0.89,0.83,7,1,La_Liga,2024-2025
2024-12-15,Ath Madrid,Getafe,0.93,0.75,0.36,0.31,0.57,0.44,2,3,La_Liga,2024-2025
2024-12-18,Villarreal,Vallecano,1.3,1.21,0.65,0.54,0.65,0.67,4,6,La_Liga,2024-2025
2024-12-18,Espanol,Valencia,1.71,0.91,0.82,0.43,0.89,0.48,2,2,La_Liga,2024-2025
2024-12-20,Girona,Valladolid,2.89,0.86,1.13,0.32,1.76,0.54,3,5,La_Liga,2024-2025
2024-12-21,Barcelona,Ath Madrid,1.38,2.7,0.58,1.37,0.8,1.33,4,7,La_Liga,2024-2025
2024-12-21,Getafe,Mallorca,1.02,1.38,0.56,0.63,0.46,0.75,5,6,La_Liga,2024-2025
2024-12-21,Celta,Sociedad,2.46,0.1,1.01,0.04,1.45,0.06,2,5,La_Liga,2024-2025
2024-12-21,Osasuna,Ath Bilbao,0.89,2.27,0.32,1.15,0.57,1.12,7,7,La_Liga,2024-2025
2024-12-22,Betis,Vallecano,1.71,1.24,0.77,0.66,0.94,0.58,4,7,La_Liga,2024-2025
2024-12-22,Valencia,Alaves,1.87,3.53,0.69,1.86,1.18,1.67,4,6,La_Liga,2024-2025
2024-12-22,Leganes,Villarreal,2.87,4.0,1.16,2.06,1.71,1.94,8,3,La_Liga,2024-2025
2024-12-22,Real Madrid,Sevilla,4.41,2.0,2.42,1.1,1.99,0.9,7,5,La_Liga,2024-2025
2024-12-22,Las Palmas,Espanol,1.37,0.49,0.6,0.26,0.77,0.23,2,4,La_Liga,2024-2025
2025-01-03,Valencia,Real Madrid,1.86,2.57,0.98,0.99,0.88,1.58,8,4,La_Liga,2024-2025
2025-01-10,Vallecano,Celta,2.73,1.33,1.45,0.73,1.28,0.6,3,5,La_Liga,2024-2025
2025-01-11,Valladolid,Betis,1.69,0.1,0.83,0.04,0.86,0.06,6,6,La_Liga,2024-2025
2025-01-11,Alaves,Girona,0.55,2.24,0.25,0.85,0.3,1.39,6,2,La_Liga,2024-2025
2025-01-11,Sevilla,Valencia,1.7,1.29,0.81,0.49,0.89,0.8,6,5,La_Liga,2024-2025
2025-01-11,Espanol,Leganes,0.99,1.45,0.47,0.68,0.52,0.77,8,3,La_Liga,2024-2025
2025-01-12,Las Palmas,Getafe,1.46,2.31,0.64,1.06,0.82,1.25,4,4,La_Liga,2024-2025
2025-01-12,Ath Madrid,Osasuna,1.51,0.3,0.72,0.12,0.79,0.18,6,3,La_Liga,2024-2025
2025-01-13,Sociedad,Villarreal,1.26,0.16,0.55,0.08,0.71,0.08,7,7,La_Liga,2024-2025
2025-01-17,Espanol,Valladolid,1.71,1.43,0.93,0.62,0.78,0.81,4,1,La_Liga,2024-2025
2025-01-18,Leganes,Ath Madrid,1.86,0.1,0.84,0.05,1.02,0.05,3,6,La_Liga,2024-2025
2025-01-18,Girona,Sevilla,0.68,2.37,0.27,1.09,0.41,1.28,5,7,La_Liga,2024-2025
2025-01-18,Getafe,Barcelona,1.04,1.66,0.44,0.68,0.6,0.98,2,7,La_Liga,2024-2025
2025-01-18,Betis,Alaves,1.8,3.45,0.72,1.81,1.08,1.64,6,5,La_Liga,2024-2025
2025-01-19,Real Madrid,Las Palmas,4.29,1.16,1.73,0.57,2.56,0.59,4,3,La_Liga,2024-2025
2025-01-19,Celta,Ath Bilbao,0.76,2.16,0.28,0.83,0.48,1.33,3,7,La_Liga,2024-2025
2025-01-19,Valencia,Sociedad,1.97,0.4,0.73,0.21,1.24,0.19,2,1,La_Liga,2024-2025
2025-01-19,Osasuna,Vallecano,0.91,1.25,0.37,0.6,0.54,0.65,4,4,La_Liga,2024-2025
2025-01-20,Villarreal,Mallorca,3.54,0.64,1.31,0.24,2.23,0.4,2,2,La_Liga,2024-2025
2025-01-24,Las Palmas,Osasuna,1.13,1.15,0.45,0.54,0.68,0.61,6,4,La_Liga,2024-2025
2025-01-25,Mallorca,Betis,0.15,1.95,0.06,0.99,0.09,0.96,8,4,La_Liga,2024-2025
2025-01-25,Sevilla,Espanol,1.49,1.52,0.52,0.54,0.97,0.98,6,4,La_Liga,2024-2025
2025-01-25,Valladolid,Real Madrid,0.15,4.0,0.07,2.03,0.08,1.97,2,7,La_Liga,2024-2025
2025-01-25,Ath Madrid,Villarreal,0.58,0.82,0.23,0.4,0.35,0.42,7,2,La_Liga,2024-2025
2025-01-26,Ath Bilbao,Leganes,0.62,0.91,0.25,0.38,0.37,0.53,5,2,La_Liga,2024-2025
2025-01-26,Sociedad,Getafe,0.7,3.28,0.28,1.26,0.42,2.02,5,2,La_Liga,2024-2025
2025-01-26,Barcelona,Valencia,4.5,0.92,2.3,0.36,2.2,0.56,6,2,La_Liga,2024-2025
2025-01-26,Vallecano,Girona,2.39,1.79,0.84,0.91,1.55,0.88,2,6,La_Liga,2024-2025
2025-01-27,Alaves,Celta,1.34,1.27,0.64,0.55,0.7,0.72,4,2,La_Liga,2024-2025
2025-01-31,Leganes,Vallecano,0.37,1.56,0.17,0.8,0.2,0.76,3,1,La_Liga,2024-2025
2025-02-01,Espanol,Real Madrid,1.36,0.15,0.49,0.07,0.87,0.08,4,7,La_Liga,2024-2025
2025-02-01,Villarreal,Valladolid,4.5,1.39,2.37,0.66,2.13,0.73,7,1,La_Liga,2024-2025
2025-02-01,Getafe,Sevilla,0.79,0.44,0.37,0.19,0.42,0.25,2,1,La_Liga,2024-2025
2025-02-01,Ath Madrid,Mallorca,2.4,0.54,1.22,0.24,1.18,0.3,5,5,La_Liga,2024-2025
2025-02-02,Valencia,Celta,2.34,1.49,0.83,0.64,1.51,0.85,3,1,La_Liga,2024-2025
2025-02-02,Betis,Ath Bilbao,1.76,1.83,0.69,0.64,1.07,1.19,3,6,La_Liga,2024-2025
2025-02-02,Barcelona,Alaves,1.76,0.84,0.74,0.35,1.02,0.49,5,2,La_Liga,2024-2025
2025-02-02,Osasuna,Sociedad,1.54,0.61,0.73,0.27,0.81,0.34,2,6,La_Liga,2024-2025
2025-02-03,Girona,Las Palmas,2.93,1.9,1.07,0.95,1.86,0.95,5,4,La_Liga,2024-2025
2025-02-07,Vallecano,Valladolid,1.65,0.3,0.59,0.16,1.06,0.14,2,7,La_Liga,2024-2025
2025-02-08,Celta,Betis,3.22,2.27,1.72,0.97,1.5,1.3,3,3,La_Liga,2024-2025
2025-02-08,Real Madrid,Ath Madrid,1.23,1.75,0.51,0.74,0.72,1.01,2,2,La_Liga,2024-2025
2025-02-08,Las Palmas,Villarreal,1.46,1.96,0.7,0.93,0.76,1.03,2,6,La_Liga,2024-2025
2025-02-08,Ath Bilbao,Girona,3.05,0.8,1.67,0.33,1.38,0.47,6,1,La_Liga,2024-2025
2025-02-09,Valencia,Leganes,1.99,0.18,0.96,0.07,1.03,0.11,4,7,La_Liga,2024-2025
2025-02-09,Sociedad,Espanol,2.18,1.11,0.99,0.6,1.19,0.51,7,6,La_Liga,2024-2025
2025-02-09,Alaves,Getafe,0.68,0.98,0.31,0.5,0.37,0.48,3,7,La_Liga,2024-2025
2025-02-09,Sevilla,Barcelona,1.14,3.99,0.48,2.16,0.66,1.83,7,4,La_Liga,2024-2025
2025-02-10,Mallorca,Osasuna,1.13,1.76,0.53,0.69,0.6,1.07,6,5,La_Liga,2024-2025
2025-02-14,Girona,Getafe,1.61,1.64,0.82,0.72,0.79,0.92,7,1,La_Liga,2024-2025
2025-02-15,Villarreal,Valencia,1.49,1.46,0.56,0.53,0.93,0.93,5,5,La_Liga,2024-2025
2025-02-15,Osasuna,Real Madrid,1.61,1.15,0.84,0.58,0.77,0.57,7,7,La_Liga,2024-2025
2025-02-15,Ath Madrid,Celta,1.57,1.61,0.63,0.82,0.94,0.79,7,4,La_Liga,2024-2025
2025-02-15,Leganes,Alaves,2.97,3.56,1.15,1.57,1.82,1.99,5,4,La_Liga,2024-2025
2025-02-16,Betis,Sociedad,3.25,0.26,1.35,0.12,1.9,0.14,4,6,La_Liga,2024-2025
